"Order","Family","Genus","Best_guess_binomial","Body_length_mm","Body_mass_g","Maturity_d","Max_longevity_d","Litter_clutch_size","Trophic_level","Diel_activity","Habitat_breadth_IUCN","Artificial_habitat_use","Forest","Savanna","Shrubland","Grassland","Wetland","Rocky.areas","Caves.and.subterranean","Desert","Marine","Marine.intertidal.or.coastal.supratidal","Artificial","Introduced.vegetation","Other.Unknown","Note"
"ANURA","RANIXALIDAE","Indirana","Indirana longicrus",26.5,NA,NA,NA,NA,NA,NA,2,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","RANIXALIDAE","Indirana","Indirana phrynoderma",34,NA,NA,NA,NA,NA,NA,2,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","RANIXALIDAE","Indirana","Indirana semipalmata",34.25,NA,NA,NA,243,NA,NA,8,TRUE,1,0,0,0,1,0,0,0,0,0,1,0,0,NA
"ANURA","RANIXALIDAE","Indirana","Indirana tenuilingua",28,NA,NA,NA,NA,NA,NA,2,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","RANIDAE","Indosylvirana","Indosylvirana aurantiaca",38,NA,NA,NA,NA,NA,"Nocturnal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANURA","RANIDAE","Indosylvirana","Indosylvirana milleti",49.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANURA","RANIDAE","Indosylvirana","Indosylvirana temporalis",79.4,NA,NA,NA,1000,NA,"Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GYMNOPHIONA","INDOTYPHLIDAE","Indotyphlus","Indotyphlus battersbyi",216.5,NA,NA,NA,NA,NA,NA,5,TRUE,1,0,1,0,0,0,0,0,0,0,1,0,0,NA
"GYMNOPHIONA","INDOTYPHLIDAE","Indotyphlus","Indotyphlus maharashtraensis",199,NA,NA,NA,NA,"Carnivore",NA,1,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,NA
"ANURA","DICROGLOSSIDAE","Ingerana","Ingerana borealis",35.5,NA,NA,NA,NA,NA,NA,5,TRUE,1,0,0,0,1,0,0,0,0,0,1,0,0,NA
"ANURA","DICROGLOSSIDAE","Ingerana","Ingerana charlesdarwini",26,NA,NA,NA,NA,NA,NA,1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"ANURA","DICROGLOSSIDAE","Ingerana","Ingerana reticulata",27,NA,NA,NA,NA,NA,NA,1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"ANURA","DICROGLOSSIDAE","Ingerana","Ingerana sariba",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANURA","DICROGLOSSIDAE","Ingerana","Ingerana tenasserimensis",25.2,NA,NA,NA,NA,NA,NA,3,FALSE,1,0,0,0,1,0,0,0,0,0,1,0,0,NA
"ANURA","BUFONIDAE","Ingerophrynus","Ingerophrynus biporcatus",67.5,NA,NA,NA,NA,NA,"Nocturnal",5,TRUE,1,0,0,0,1,0,0,0,0,0,1,0,0,NA
"ANURA","BUFONIDAE","Ingerophrynus","Ingerophrynus celebensis",146,NA,NA,NA,NA,NA,NA,20,TRUE,1,0,0,0,1,0,0,0,0,0,1,0,0,NA
"ANURA","BUFONIDAE","Ingerophrynus","Ingerophrynus claviger",75,NA,NA,NA,NA,NA,NA,2,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","BUFONIDAE","Ingerophrynus","Ingerophrynus divergens",44,NA,NA,NA,NA,"Carnivore","Nocturnal",3,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","BUFONIDAE","Ingerophrynus","Ingerophrynus galeatus",55,NA,NA,NA,NA,NA,NA,4,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","BUFONIDAE","Ingerophrynus","Ingerophrynus gollum",NA,NA,NA,NA,NA,NA,NA,3,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","BUFONIDAE","Ingerophrynus","Ingerophrynus kumquat",33,NA,NA,NA,NA,NA,NA,2,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","BUFONIDAE","Ingerophrynus","Ingerophrynus ledongensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANURA","BUFONIDAE","Ingerophrynus","Ingerophrynus macrotis",75,NA,NA,NA,NA,NA,NA,6,FALSE,1,1,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","BUFONIDAE","Ingerophrynus","Ingerophrynus parvus",41.5,NA,NA,NA,NA,NA,NA,4,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","BUFONIDAE","Ingerophrynus","Ingerophrynus philippinicus",75,NA,NA,NA,NA,NA,NA,20,TRUE,1,0,1,0,1,0,0,0,0,1,1,0,0,NA
"ANURA","BUFONIDAE","Ingerophrynus","Ingerophrynus quadriporcatus",67.5,NA,NA,NA,NA,NA,NA,5,FALSE,1,0,0,0,1,0,0,0,0,0,1,0,0,NA
"ANURA","CYCLORAMPHIDAE","Insuetophrynus","Insuetophrynus acarpicus",44.65,NA,NA,NA,NA,NA,"Nocturnal",2,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"CAUDATA","HYNOBIIDAE","Iranodon","Iranodon gorganensis",78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAUDATA","HYNOBIIDAE","Iranodon","Iranodon persicus",78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANURA","BRACHYCEPHALIDAE","Ischnocnema","Ischnocnema bolbodactyla",15.3,NA,NA,NA,NA,NA,NA,1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"ANURA","BRACHYCEPHALIDAE","Ischnocnema","Ischnocnema concolor",18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANURA","BRACHYCEPHALIDAE","Ischnocnema","Ischnocnema epipeda",NA,NA,NA,NA,NA,NA,NA,1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"ANURA","BRACHYCEPHALIDAE","Ischnocnema","Ischnocnema erythromera",NA,NA,NA,NA,NA,NA,NA,2,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"ANURA","BRACHYCEPHALIDAE","Ischnocnema","Ischnocnema gehrti",NA,NA,NA,NA,NA,NA,NA,2,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"ANURA","BRACHYCEPHALIDAE","Ischnocnema","Ischnocnema gualteri",NA,NA,NA,NA,NA,NA,NA,2,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"ANURA","BRACHYCEPHALIDAE","Ischnocnema","Ischnocnema guentheri",40,1.1,NA,NA,30,NA,"Other",2,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"ANURA","BRACHYCEPHALIDAE","Ischnocnema","Ischnocnema henselii",NA,NA,NA,NA,NA,NA,NA,1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"ANURA","BRACHYCEPHALIDAE","Ischnocnema","Ischnocnema hoehnei",29.4,NA,NA,NA,NA,NA,NA,2,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"ANURA","BRACHYCEPHALIDAE","Ischnocnema","Ischnocnema holti",31.7,NA,NA,NA,15,NA,"Other",1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"ANURA","BRACHYCEPHALIDAE","Ischnocnema","Ischnocnema izecksohni",NA,NA,NA,NA,NA,NA,NA,2,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","BRACHYCEPHALIDAE","Ischnocnema","Ischnocnema juipoca",26.26,NA,NA,NA,15,NA,"Other",5,TRUE,0,1,1,1,0,0,0,0,0,0,1,0,0,NA
"ANURA","BRACHYCEPHALIDAE","Ischnocnema","Ischnocnema lactea",32,NA,NA,NA,NA,NA,NA,2,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"ANURA","BRACHYCEPHALIDAE","Ischnocnema","Ischnocnema manezinho",34.8,NA,NA,NA,NA,NA,NA,1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"ANURA","BRACHYCEPHALIDAE","Ischnocnema","Ischnocnema melanopygia",23.3,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANURA","BRACHYCEPHALIDAE","Ischnocnema","Ischnocnema nasuta",33,NA,NA,NA,NA,NA,NA,3,TRUE,1,0,0,0,0,0,0,0,0,0,1,0,0,NA
"ANURA","BRACHYCEPHALIDAE","Ischnocnema","Ischnocnema nigriventris",19,NA,NA,NA,NA,NA,NA,1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"ANURA","BRACHYCEPHALIDAE","Ischnocnema","Ischnocnema octavioi",24.3,1.3,NA,NA,NA,NA,"Other",2,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"ANURA","BRACHYCEPHALIDAE","Ischnocnema","Ischnocnema oea",NA,NA,NA,NA,NA,NA,"Other",1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"ANURA","BRACHYCEPHALIDAE","Ischnocnema","Ischnocnema paranaensis",NA,NA,NA,NA,NA,NA,NA,1,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,NA
"ANURA","BRACHYCEPHALIDAE","Ischnocnema","Ischnocnema parva",25.5,19,NA,NA,19,"Omnivore","Other",1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"ANURA","BRACHYCEPHALIDAE","Ischnocnema","Ischnocnema penaxavantinho",20.7,NA,NA,NA,NA,NA,"Other",3,FALSE,1,0,1,1,0,0,0,0,0,0,0,0,0,NA
"ANURA","BRACHYCEPHALIDAE","Ischnocnema","Ischnocnema pusilla",NA,NA,NA,NA,NA,NA,NA,2,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"ANURA","BRACHYCEPHALIDAE","Ischnocnema","Ischnocnema randorum",18.2,NA,NA,NA,7,NA,"Nocturnal",1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"ANURA","BRACHYCEPHALIDAE","Ischnocnema","Ischnocnema sambaqui",40,NA,NA,NA,NA,NA,NA,1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"ANURA","BRACHYCEPHALIDAE","Ischnocnema","Ischnocnema spanios",21.4,NA,NA,NA,NA,NA,"Other",1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"ANURA","BRACHYCEPHALIDAE","Ischnocnema","Ischnocnema surda",25.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANURA","BRACHYCEPHALIDAE","Ischnocnema","Ischnocnema venancioi",NA,NA,NA,NA,NA,NA,NA,2,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"ANURA","BRACHYCEPHALIDAE","Ischnocnema","Ischnocnema verrucosa",24,NA,NA,NA,NA,NA,NA,1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"ANURA","BRACHYCEPHALIDAE","Ischnocnema","Ischnocnema vizottoi",22.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANURA","HYLIDAE","Isthmohyla","Isthmohyla angustilineata",35,NA,NA,NA,NA,NA,"Nocturnal",3,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","HYLIDAE","Isthmohyla","Isthmohyla calypsa",37,3.6,NA,NA,23,NA,"Nocturnal",2,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","HYLIDAE","Isthmohyla","Isthmohyla debilis",32.5,NA,NA,NA,NA,NA,"Nocturnal",2,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","HYLIDAE","Isthmohyla","Isthmohyla graceae",37.2,NA,NA,NA,NA,NA,"Nocturnal",4,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","HYLIDAE","Isthmohyla","Isthmohyla infucata",39.3,NA,NA,NA,NA,NA,NA,3,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","HYLIDAE","Isthmohyla","Isthmohyla insolita",35.5,NA,NA,NA,33.5,NA,"Nocturnal",2,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","HYLIDAE","Isthmohyla","Isthmohyla lancasteri",37.05,NA,NA,NA,75,NA,"Nocturnal",7,TRUE,1,0,0,0,1,0,0,0,0,0,1,0,0,NA
"ANURA","HYLIDAE","Isthmohyla","Isthmohyla melacaena",26,NA,NA,NA,NA,NA,"Nocturnal",1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"ANURA","HYLIDAE","Isthmohyla","Isthmohyla picadoi",34.25,NA,NA,NA,NA,NA,"Nocturnal",1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"ANURA","HYLIDAE","Isthmohyla","Isthmohyla pictipes",39.05,NA,NA,NA,124.5,NA,"Nocturnal",2,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","HYLIDAE","Isthmohyla","Isthmohyla pseudopuma",42.5,48,NA,NA,2150,NA,"Nocturnal",6,TRUE,1,0,0,0,1,0,0,0,0,0,1,0,0,NA
"ANURA","HYLIDAE","Isthmohyla","Isthmohyla rivularis",38,NA,NA,NA,90,NA,"Nocturnal",2,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","HYLIDAE","Isthmohyla","Isthmohyla tica",38,NA,NA,NA,227.5,NA,"Other",2,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","HYLIDAE","Isthmohyla","Isthmohyla xanthosticta",31.15,NA,NA,NA,NA,NA,"Nocturnal",4,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","HYLIDAE","Isthmohyla","Isthmohyla zeteki",34.1,NA,NA,NA,144.5,NA,"Nocturnal",1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CAUDATA","PLETHODONTIDAE","Isthmura","Isthmura bellii",78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAUDATA","PLETHODONTIDAE","Isthmura","Isthmura boneti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAUDATA","PLETHODONTIDAE","Isthmura","Isthmura gigantea",90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAUDATA","PLETHODONTIDAE","Isthmura","Isthmura maxima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAUDATA","PLETHODONTIDAE","Isthmura","Isthmura naucampatepetl",142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANURA","HYLIDAE","Itapotihyla","Itapotihyla langsdorffii",72.5,NA,NA,NA,4332,"Carnivore","Other",3,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"CAUDATA","PLETHODONTIDAE","Ixalotriton","Ixalotriton niger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAUDATA","PLETHODONTIDAE","Ixalotriton","Ixalotriton parvus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANURA","MICROHYLIDAE","Kalophrynus","Kalophrynus baluensis",40,NA,NA,NA,NA,"Carnivore","Nocturnal",1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"ANURA","MICROHYLIDAE","Kalophrynus","Kalophrynus bunguranus",30,NA,NA,NA,NA,"Carnivore",NA,2,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","MICROHYLIDAE","Kalophrynus","Kalophrynus calciphilus",39,NA,NA,NA,NA,"Carnivore","Other",2,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"ANURA","MICROHYLIDAE","Kalophrynus","Kalophrynus eok",26.3,NA,NA,NA,NA,"Carnivore",NA,2,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","MICROHYLIDAE","Kalophrynus","Kalophrynus heterochirus",33,NA,NA,NA,NA,"Carnivore",NA,4,FALSE,1,0,0,0,1,0,0,0,0,0,1,0,0,NA
"ANURA","MICROHYLIDAE","Kalophrynus","Kalophrynus interlineatus",51.35,NA,NA,NA,NA,"Carnivore",NA,9,TRUE,1,0,1,1,1,0,0,0,0,0,1,0,0,NA
"ANURA","MICROHYLIDAE","Kalophrynus","Kalophrynus intermedius",37,NA,NA,NA,NA,"Carnivore",NA,2,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","MICROHYLIDAE","Kalophrynus","Kalophrynus menglienicus",28.2,NA,NA,NA,NA,"Carnivore",NA,5,TRUE,0,0,1,0,1,0,0,0,0,0,1,0,0,NA
"ANURA","MICROHYLIDAE","Kalophrynus","Kalophrynus minusculus",34,NA,NA,NA,40,"Carnivore",NA,3,FALSE,1,0,0,0,1,0,0,0,0,0,1,0,0,NA
"ANURA","MICROHYLIDAE","Kalophrynus","Kalophrynus nubicola",28.7,NA,NA,NA,NA,"Carnivore","Other",2,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"ANURA","MICROHYLIDAE","Kalophrynus","Kalophrynus orangensis",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
