"Order","Family","Genus","Best_guess_binomial","Adult_svl_cm","Body_mass_g","Maturity_d","Max_longevity_d","Longevity_d","Litter_clutch_size","Trophic_level","Diel_activity","Habitat_breadth_IUCN","Artificial_habitat_use","Forest","Savanna","Shrubland","Grassland","Wetland","Rocky.areas","Caves.and.subterranean","Desert","Marine","Marine.intertidal.or.coastal.supratidal","Artificial","Introduced.vegetation","Other.Unknown","Note"
"SQUAMATA","GYMNOPHTHALMIDAE","Bachia","Bachia psamophila",NA,2.59708968105941,NA,NA,NA,NA,NA,"Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","GYMNOPHTHALMIDAE","Bachia","Bachia pyburni",NA,3.59874667577871,NA,NA,NA,NA,"Carnivore","Other",1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"SQUAMATA","GYMNOPHTHALMIDAE","Bachia","Bachia remota",NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","GYMNOPHTHALMIDAE","Bachia","Bachia scaea",NA,2.1913649559215,NA,NA,NA,2,NA,"Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","GYMNOPHTHALMIDAE","Bachia","Bachia scolecoides",NA,2.97560461333319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","GYMNOPHTHALMIDAE","Bachia","Bachia talpa",NA,1.8918245447449,NA,NA,NA,NA,NA,NA,1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"SQUAMATA","GYMNOPHTHALMIDAE","Bachia","Bachia trisanale",7.9,1.43889928912792,NA,NA,NA,1.99993093481637,"Carnivore","Other",1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"SQUAMATA","AMPHISBAENIDAE","Baikia","Baikia africana",NA,4.20848251714291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","NATRICIDAE","Balanophis","Balanophis ceylonensis",NA,28.7869920736783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","COLUBRIDAE","Bamanophis","Bamanophis dorri",NA,115.655612109605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","ANGUIDAE","Barisia","Barisia herrerae",11.187,34.0408189701001,NA,NA,NA,5.95,NA,NA,1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"SQUAMATA","ANGUIDAE","Barisia","Barisia imbricata",11.0715,77,NA,NA,NA,7.5,"Carnivore","Other",3,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,NA
"SQUAMATA","ANGUIDAE","Barisia","Barisia levicollis",NA,75.3177781866859,NA,NA,NA,13,"Carnivore",NA,1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"SQUAMATA","ANGUIDAE","Barisia","Barisia rudicollis",NA,35.9874667577871,NA,NA,NA,5,NA,NA,1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"SQUAMATA","SCINCIDAE","Barkudia","Barkudia insularis",NA,3.40596455810964,NA,NA,NA,NA,"Carnivore","Nocturnal",2,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,NA
"SQUAMATA","SCINCIDAE","Barkudia","Barkudia melanosticta",NA,7.80813902294165,NA,NA,NA,NA,NA,"Other",2,TRUE,0,0,1,0,0,0,0,0,0,0,1,0,0,NA
"SQUAMATA","CORYTOPHANIDAE","Basiliscus","Basiliscus basiliscus",20.3,396.68296985,532.7,2922,2191.5,9.34762893324116,"Omnivore","Other",10,TRUE,1,0,0,0,1,0,0,0,0,0,1,0,0,NA
"SQUAMATA","CORYTOPHANIDAE","Basiliscus","Basiliscus galeritus",NA,388.186061481061,NA,1734.9375,NA,7.5,"Carnivore","Other",3,TRUE,1,0,0,0,1,0,0,0,0,0,1,0,0,NA
"SQUAMATA","CORYTOPHANIDAE","Basiliscus","Basiliscus plumifrons",11.846,66.2,608.8,4748.25,3305.5125,11.0000926375311,"Omnivore","Other",5,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"SQUAMATA","CORYTOPHANIDAE","Basiliscus","Basiliscus vittatus",12.89,228.053343255,251.13,3323.775,2721.1125,5.40003879533296,"Omnivore","Other",23,TRUE,1,0,0,0,1,0,0,0,0,0,1,0,0,NA
"TESTUDINES","GEOEMYDIDAE","Batagur","Batagur affinis",NA,19763.5926186351,NA,7925.925,NA,11.3,NA,"Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TESTUDINES","GEOEMYDIDAE","Batagur","Batagur baska",NA,17900,NA,7944.1875,5643.1125,26.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TESTUDINES","GEOEMYDIDAE","Batagur","Batagur borneoensis",NA,20950,2556.75,29220,21915,11.85,NA,"Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TESTUDINES","GEOEMYDIDAE","Batagur","Batagur dhongoka",NA,7270,NA,2483.7,2483.7,26.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TESTUDINES","GEOEMYDIDAE","Batagur","Batagur kachuga",NA,21363.5926186351,6391.875,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TESTUDINES","GEOEMYDIDAE","Batagur","Batagur trivittata",NA,23878.1128291318,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","DIPLODACTYLIDAE","Bavayia","Bavayia crassicollis",NA,12.8912477584657,NA,NA,NA,2,"Carnivore","Nocturnal",1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"SQUAMATA","DIPLODACTYLIDAE","Bavayia","Bavayia cyclura",NA,5.58990352855577,NA,2922,NA,1.99993093481637,"Carnivore","Nocturnal",4,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,NA
"SQUAMATA","DIPLODACTYLIDAE","Bavayia","Bavayia exsuccida",NA,2.01617850546811,NA,NA,NA,2,"Carnivore","Nocturnal",2,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,NA
"SQUAMATA","DIPLODACTYLIDAE","Bavayia","Bavayia geitaina",NA,7.49084750255577,NA,NA,NA,2,"Carnivore","Nocturnal",3,FALSE,1,0,1,0,0,1,0,0,0,0,0,0,0,NA
"SQUAMATA","DIPLODACTYLIDAE","Bavayia","Bavayia goroensis",NA,2.22452730291789,NA,NA,NA,NA,NA,"Nocturnal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","DIPLODACTYLIDAE","Bavayia","Bavayia montana",NA,8.81539950209281,NA,NA,NA,1.50003019045595,"Carnivore","Nocturnal",2,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"SQUAMATA","DIPLODACTYLIDAE","Bavayia","Bavayia nubila",NA,6.09067500639359,NA,NA,NA,NA,NA,"Nocturnal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","DIPLODACTYLIDAE","Bavayia","Bavayia ornata",NA,6.58072633151453,NA,NA,NA,2,NA,"Nocturnal",1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"SQUAMATA","DIPLODACTYLIDAE","Bavayia","Bavayia pulchella",NA,2.30337359436003,NA,NA,NA,2,NA,"Nocturnal",2,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,NA
"SQUAMATA","DIPLODACTYLIDAE","Bavayia","Bavayia robusta",NA,11.5805612109605,NA,NA,NA,NA,NA,"Nocturnal",3,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,NA
"SQUAMATA","DIPLODACTYLIDAE","Bavayia","Bavayia sauvagii",NA,4.7157562948074,NA,NA,NA,1.99993093481637,"Carnivore","Nocturnal",4,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,NA
"SQUAMATA","DIPLODACTYLIDAE","Bavayia","Bavayia septuiclavis",NA,2.47735445784252,NA,NA,NA,1.99993093481637,"Carnivore","Nocturnal",3,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,NA
"SQUAMATA","SCINCIDAE","Bellatorias","Bellatorias frerei",NA,236.047823318058,NA,3944.7,NA,3,"Omnivore","Other",6,FALSE,1,1,0,1,0,1,0,0,0,0,0,0,0,NA
"SQUAMATA","SCINCIDAE","Bellatorias","Bellatorias major",27.44,700.7,NA,6172.725,3542.925,5.4,"Omnivore","Other",2,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"SQUAMATA","SCINCIDAE","Bellatorias","Bellatorias obiri",NA,229.093382638389,NA,NA,NA,NA,"Omnivore","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","BIPEDIDAE","Bipes","Bipes biporus",19.04,14,1369.8,1205.325,1205.325,2.1,"Carnivore","Other",4,TRUE,0,0,1,0,0,0,0,1,0,0,1,0,0,NA
"SQUAMATA","BIPEDIDAE","Bipes","Bipes canaliculatus",20.365,14,1369.8,NA,NA,2.65,"Carnivore","Other",2,FALSE,1,0,0,0,0,1,0,0,0,0,0,0,0,NA
"SQUAMATA","BIPEDIDAE","Bipes","Bipes tridactylus",13.4065,4.25598413133743,639.24,NA,NA,2.35,"Carnivore","Other",2,FALSE,1,0,0,0,0,0,0,0,0,0,1,0,0,NA
"SQUAMATA","HOMALOPSIDAE","Bitia","Bitia hydroides",NA,201.286212493119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","VIPERIDAE","Bitis","Bitis albanica",NA,17.279189459951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","VIPERIDAE","Bitis","Bitis arietans",NA,2381,NA,5643.1125,5770.95,95.5,"Carnivore","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","VIPERIDAE","Bitis","Bitis armata",NA,39.9972374880549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","VIPERIDAE","Bitis","Bitis atropos",NA,57.9859348435125,NA,2556.75,NA,10,"Carnivore","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","VIPERIDAE","Bitis","Bitis caudalis",NA,68.0859062510404,NA,2264.55,1935.825,5.5,"Carnivore","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","VIPERIDAE","Bitis","Bitis gabonica",NA,2381,NA,7305,5770.95,85.75,"Carnivore","Nocturnal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","VIPERIDAE","Bitis","Bitis heraldica",NA,38.902257249714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","VIPERIDAE","Bitis","Bitis inornata",NA,125.011960607622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","VIPERIDAE","Bitis","Bitis nasicornis",NA,717,NA,3908.175,3232.4625,22,"Carnivore","Nocturnal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","VIPERIDAE","Bitis","Bitis parviocula",NA,234.461440765996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","VIPERIDAE","Bitis","Bitis peringueyi",NA,20.7007067439552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","VIPERIDAE","Bitis","Bitis rhinoceros",NA,2381,NA,5716.1625,5770.95,156,"Carnivore","Nocturnal",5,TRUE,1,1,0,0,0,0,0,0,0,0,1,0,0,NA
"SQUAMATA","VIPERIDAE","Bitis","Bitis rubida",NA,41.7415183323311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","VIPERIDAE","Bitis","Bitis schneideri",NA,12.8116529132801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","VIPERIDAE","Bitis","Bitis worthingtoni",NA,96.382902362397,NA,2374.125,NA,9.5,NA,"Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","VIPERIDAE","Bitis","Bitis xeropaga",NA,148.868053885546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","GEKKONIDAE","Blaesodactylus","Blaesodactylus ambonihazo",NA,23.6023911659029,NA,NA,NA,NA,NA,"Nocturnal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","GEKKONIDAE","Blaesodactylus","Blaesodactylus antongilensis",NA,17.5194025092088,NA,NA,NA,2,"Carnivore","Nocturnal",1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"SQUAMATA","GEKKONIDAE","Blaesodactylus","Blaesodactylus boivini",NA,50.17493816,NA,1899.3,NA,1.99993093481637,"Carnivore","Other",1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"SQUAMATA","GEKKONIDAE","Blaesodactylus","Blaesodactylus microtuberculatus",NA,NA,NA,NA,NA,NA,NA,"Nocturnal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","GEKKONIDAE","Blaesodactylus","Blaesodactylus sakalava",NA,21.2662223100011,NA,3287.25,NA,NA,"Carnivore","Other",2,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,NA
"SQUAMATA","GEKKONIDAE","Blaesodactylus","Blaesodactylus victori",NA,NA,NA,NA,NA,NA,NA,"Nocturnal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","AMPHISBAENIDAE","Blanus","Blanus alexandri",NA,8.20175772164909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","AMPHISBAENIDAE","Blanus","Blanus aporus",NA,16.1904001882153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","AMPHISBAENIDAE","Blanus","Blanus cinereus",17.49,6,NA,5844,3049.8375,1.5,"Omnivore","Other",6,TRUE,1,0,1,1,0,0,0,0,0,0,1,0,0,NA
"SQUAMATA","AMPHISBAENIDAE","Blanus","Blanus mariae",NA,16.384082607139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","AMPHISBAENIDAE","Blanus","Blanus mettetali",16.044,9.46237161365793,NA,5844,3049.8375,1,"Carnivore","Nocturnal",5,TRUE,1,0,1,0,0,0,0,0,0,0,1,0,0,NA
"SQUAMATA","AMPHISBAENIDAE","Blanus","Blanus strauchi",15.77,6,1095.84,2301.075,NA,1.5,"Carnivore","Other",2,FALSE,0,0,1,0,0,0,0,0,0,0,1,0,0,NA
"SQUAMATA","AMPHISBAENIDAE","Blanus","Blanus tingitanus",NA,13.191283692782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","AMPHISBAENIDAE","Blanus","Blanus vandellii",NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","COLUBRIDAE","Blythia","Blythia reticulata",NA,21.6135926186351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","BOIDAE","Boa","Boa imperator",175,10592,1278.06,14756.1,10957.5,24,"Carnivore","Nocturnal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","LAMPROPHIIDAE","Boaedon","Boaedon capensis",NA,471.931520631795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","LAMPROPHIIDAE","Boaedon","Boaedon fuliginosus",NA,314.774831410132,182,5296.125,3287.25,8.25,"Carnivore","Nocturnal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","LAMPROPHIIDAE","Boaedon","Boaedon lineatus",NA,195.433945577539,NA,1314.9,1314.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","LAMPROPHIIDAE","Boaedon","Boaedon maculatus",NA,74.6224379205033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","LAMPROPHIIDAE","Boaedon","Boaedon olivaceus",NA,111.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","LAMPROPHIIDAE","Boaedon","Boaedon radfordi",NA,80.3763061092809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","LAMPROPHIIDAE","Boaedon","Boaedon upembae",NA,154.185022647478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","LAMPROPHIIDAE","Boaedon","Boaedon virgatus",NA,111.693162389028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","COLUBRIDAE","Bogertophis","Bogertophis rosaliae",113,339.625272590409,586.98,11797.575,10099.1625,11,NA,NA,5,FALSE,0,0,1,0,1,1,0,1,0,0,0,0,0,NA
"SQUAMATA","COLUBRIDAE","Bogertophis","Bogertophis subocularis",NA,437.522105158252,730,8711.2125,8692.95,6,"Carnivore","Nocturnal",3,FALSE,0,0,0,0,0,1,0,1,0,0,0,0,0,NA
"SQUAMATA","COLUBRIDAE","Boiga","Boiga andamanensis",NA,320.513466225273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","COLUBRIDAE","Boiga","Boiga angulata",NA,315.500231168731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","COLUBRIDAE","Boiga","Boiga barnesii",NA,32.0313466225273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","COLUBRIDAE","Boiga","Boiga beddomei",NA,199.083666949359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","COLUBRIDAE","Boiga","Boiga bengkuluensis",NA,432.756915517504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","COLUBRIDAE","Boiga","Boiga bourreti",NA,169.022046582163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","COLUBRIDAE","Boiga","Boiga ceylonensis",NA,237.168685283083,NA,NA,NA,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","COLUBRIDAE","Boiga","Boiga cyanea",NA,574.4,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","COLUBRIDAE","Boiga","Boiga cynodon",NA,1548.81661891248,NA,3944.7,3415.0875,9.5,"Carnivore","Nocturnal",5,TRUE,1,0,1,0,0,0,0,0,0,0,1,0,0,NA
"SQUAMATA","COLUBRIDAE","Boiga","Boiga dendrophila",NA,1199.49930314938,NA,6757.125,5478.75,8.5,"Carnivore","Nocturnal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","COLUBRIDAE","Boiga","Boiga dightoni",NA,149.28972047895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","COLUBRIDAE","Boiga","Boiga drapiezii",NA,771.1,NA,NA,NA,NA,NA,NA,1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"SQUAMATA","COLUBRIDAE","Boiga","Boiga flaviviridis",NA,117.209768277407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","COLUBRIDAE","Boiga","Boiga forsteni",NA,985.889742815605,NA,NA,NA,7.5,NA,NA,4,TRUE,1,0,1,0,0,0,0,0,0,0,1,0,0,NA
"SQUAMATA","COLUBRIDAE","Boiga","Boiga gokool",NA,186.204356833143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","COLUBRIDAE","Boiga","Boiga guangxiensis",NA,681.034679346871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","COLUBRIDAE","Boiga","Boiga hoeseli",NA,391.620938553892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","COLUBRIDAE","Boiga","Boiga irregularis",NA,866.961875758217,NA,5862.2625,4090.8,6.25,"Carnivore","Nocturnal",13,TRUE,1,0,1,0,0,1,0,0,0,0,1,0,0,NA
"SQUAMATA","COLUBRIDAE","Boiga","Boiga jaspidea",NA,328.2,NA,NA,NA,NA,NA,NA,3,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"SQUAMATA","COLUBRIDAE","Boiga","Boiga kraepelini",NA,339.512636295204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","COLUBRIDAE","Boiga","Boiga multifasciata",NA,170.950765754514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","COLUBRIDAE","Boiga","Boiga multomaculata",NA,598.41159506032,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","COLUBRIDAE","Boiga","Boiga nigriceps",NA,681.3,NA,NA,NA,4.5,NA,NA,1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"SQUAMATA","COLUBRIDAE","Boiga","Boiga nuchalis",NA,186.204356833143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","COLUBRIDAE","Boiga","Boiga philippina",NA,350.675936976284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","COLUBRIDAE","Boiga","Boiga quincunciata",NA,356.575566713122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","COLUBRIDAE","Boiga","Boiga saengsomi",NA,771.1,NA,NA,NA,NA,NA,NA,1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"SQUAMATA","COLUBRIDAE","Boiga","Boiga schultzei",NA,240,NA,NA,NA,NA,NA,NA,4,FALSE,1,0,0,0,0,0,0,0,0,0,1,0,0,NA
"SQUAMATA","COLUBRIDAE","Boiga","Boiga siamensis",NA,450.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","COLUBRIDAE","Boiga","Boiga tanahjampeana",NA,574.258231103664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","COLUBRIDAE","Boiga","Boiga trigonata",NA,126.667466940526,NA,2995.05,2995.05,7.5,"Carnivore","Nocturnal",5,TRUE,1,1,1,1,0,0,0,0,0,0,1,0,0,NA
"SQUAMATA","COLUBRIDAE","Boiga","Boiga wallachi",NA,331.065560741296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","COLUBRIDAE","Boiga","Boiga walli",NA,149.28972047895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","DIPSADIDAE","Boiruna","Boiruna maculata",NA,748.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","DIPSADIDAE","Boiruna","Boiruna sertaneja",NA,1303.53338922615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","BOLYERIIDAE","Bolyeria","Bolyeria multocarinata",NA,461.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Extinct/EW"
"SQUAMATA","DIPSADIDAE","Borikenophis","Borikenophis portoricensis",NA,237.118685283083,NA,730.5,730.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
